sector,symbol_a,security_a,symbol_b,security_b,n_days,pearson_r,p_value,mean_log_rel_pe,ci99_low,ci99_high,exp_mean_log_rel_pe
Health Care,ABT,Abbott Laboratories,CRL,Charles River Laboratories,924,-0.31782773342747117,3.918987614679815e-23,-0.28932255743338564,-0.37548783499923327,-0.203157279867538,0.748770644908781
Health Care,ALGN,Align Technology,PODD,Insulet Corporation,1255,0.27340755666495936,5.925286677471363e-23,-1.3010909324321203,-1.3770083640959803,-1.2251735007682603,0.27223464137786824
Health Care,HUM,Humana,REGN,Regeneron Pharmaceuticals,1255,-0.27278259373796815,7.482452996390857e-23,0.22828068830308176,0.19491677208420505,0.2616446045219585,1.2564379433764168
Health Care,BAX,Baxter International,DXCM,Dexcom,924,-0.31576972943307224,7.693495825263512e-23,-1.9363306920512504,-2.0143114884005935,-1.8583498957019071,0.1442322124093229
Health Care,MDT,Medtronic,UNH,UnitedHealth Group,1255,0.27103791967756774,1.430657851227429e-22,-0.13504420035760284,-0.16024132954593429,-0.1098470711692714,0.873677293985759
Health Care,BMY,Bristol Myers Squibb,ISRG,Intuitive Surgical,1005,0.30149737326827925,1.4496567573107035e-22,-1.7771331069112166,-1.806348125750956,-1.7479180880714773,0.16912230849512908
Health Care,EW,Edwards Lifesciences,REGN,Regeneron Pharmaceuticals,1255,-0.2707825798477642,1.5723916248783955e-22,0.6083724363075017,0.5562742395571996,0.6604706330578038,1.8374384157543922
Health Care,COR,Cencora,MDT,Medtronic,705,0.3556647878593221,1.8944022723493401e-22,0.17855159712479216,0.15722005993923163,0.19988313431035268,1.195484565248459
Health Care,CVS,CVS Health,UHS,Universal Health Services,1255,-0.2701286327812614,2.001836347268409e-22,0.21504443253638592,0.14636418716774166,0.2837246779050302,1.2399169883988292
Health Care,CVS,CVS Health,WAT,Waters Corporation,1255,0.2700891395025246,2.0311992933999178e-22,-0.7495362851843463,-0.8035302611249102,-0.6955423092437825,0.4725856469046188
Health Care,CRL,Charles River Laboratories,TECH,Bio-Techne,924,0.31272978833776643,2.0638286746590694e-22,-0.5340059059858323,-0.6037302948021575,-0.46428151716950716,0.5862517899622295
Health Care,CRL,Charles River Laboratories,DXCM,Dexcom,924,-0.31272289071188386,2.0684278630669778e-22,-1.2432413961199216,-1.3386454173816225,-1.1478373748582207,0.2884477276458056
Health Care,DHR,Danaher Corporation,SOLV,Solventum,584,0.3875253811270692,2.2994767781917135e-22,0.6333295143340135,0.5383154398880973,0.7283435887799298,1.8838725294433163
Health Care,DVA,DaVita,HSIC,Henry Schein,1255,0.26878431748525594,3.281709503631615e-22,-0.35509592406166984,-0.37133142043934403,-0.33886042768399566,0.7011061870297592
Health Care,INCY,Incyte,PFE,Pfizer,1129,0.28254246025893565,3.6313228067681954e-22,1.0290476185559598,0.9462466905623037,1.111848546549616,2.7983994214973476
Health Care,SOLV,Solventum,UNH,UnitedHealth Group,584,0.38575871524745614,3.686112446047631e-22,-0.07865544105590926,-0.17732824458440993,0.020017362472591435,0.9243583655234617
Health Care,ELV,Elevance Health,STE,Steris,1255,0.2681511233107412,4.138022524705618e-22,-0.7447691040122634,-0.7659545656052471,-0.7235836424192796,0.47484392684072824
Health Care,INCY,Incyte,LLY,Lilly (Eli),1255,0.2676789984329189,4.916958488292027e-22,-0.4345444912133971,-0.5060624833990762,-0.36302649902771805,0.6475595689812512
Health Care,BAX,Baxter International,BSX,Boston Scientific,924,0.30926391891408717,6.269430480413396e-22,-0.9394458255074591,-1.0125968937931642,-0.8662947572217542,0.39084437133476896
Health Care,BDX,Becton Dickinson,TECH,Bio-Techne,1255,0.26663228481869594,7.198249215197204e-22,-0.9866563433799773,-1.0187679645462198,-0.9545447222137349,0.37282119532288266
Health Care,EW,Edwards Lifesciences,IQV,IQVIA,1255,0.2661100129355586,8.700535419875792e-22,0.14227409095621385,0.10148684531948479,0.1830613365929429,1.1528926026708195
Health Care,MOH,Molina Healthcare,UHS,Universal Health Services,1255,-0.26556637143218415,1.0593498892083852e-21,0.5503267459445594,0.4958423940608549,0.6048110978282639,1.7338194437955268
Health Care,CNC,Centene Corporation,INCY,Incyte,1050,-0.28839795640991217,1.4645968257032667e-21,-1.1900814917090938,-1.2822450009574806,-1.097917982460707,0.30419647356607643
Health Care,CAH,Cardinal Health,STE,Steris,1255,0.26388047151493166,1.9449552762656874e-21,-0.44959687694313233,-0.4939594354126487,-0.40523431847361596,0.6378852460482638
Health Care,CVS,CVS Health,HUM,Humana,1255,0.2633441753685133,2.3574963686087978e-21,-0.3645684729824879,-0.4191352247603805,-0.3100017212045953,0.6944962801327088
Health Care,HCA,HCA Healthcare,PFE,Pfizer,1129,0.2767536465564839,2.681800094088449e-21,0.20060745586064327,0.1536623199614643,0.24755259175982225,1.2221449318198676
Health Care,ELV,Elevance Health,VTRS,Viatris,734,-0.33897397850822736,3.416010874534389e-21,1.3197610774002002,1.2015856020620026,1.4379365527383978,3.7425270961295016
Health Care,AMGN,Amgen,UHS,Universal Health Services,1255,0.2621063366052521,3.668969340489831e-21,0.529685354918262,0.4927779026391737,0.5665928071973502,1.698397832013065
Health Care,BSX,Boston Scientific,GEHC,GE HealthCare,705,0.3448557339870353,4.0566217745180015e-21,1.0560831203485876,1.0210569720041043,1.091109268693071,2.875087533867938
Health Care,MRNA,Moderna,TECH,Bio-Techne,550,0.38692816874200303,4.377712077138355e-21,-1.4960577029475441,-1.5850597271210753,-1.407055678774013,0.224011541713556
Health Care,CRL,Charles River Laboratories,DHR,Danaher Corporation,924,0.30178376009867375,6.56092201857785e-21,0.06115859186771558,-0.009744714390143197,0.13206189812557434,1.0630674946785832
Health Care,ABT,Abbott Laboratories,MCK,McKesson Corporation,1255,0.26045277624369156,6.600277170716353e-21,0.18559588527844495,0.15729101900924503,0.21390075154764487,1.203935633944318
Health Care,AMGN,Amgen,ZBH,Zimmer Biomet,1255,0.2592500703296212,1.0090419263075778e-20,-0.06706229332755134,-0.0974574147963527,-0.036667171858749986,0.9351369467302307
Health Care,CI,Cigna,CRL,Charles River Laboratories,924,0.29997021600382007,1.1475241813107898e-20,-0.7099799978762532,-0.7838363837707759,-0.6361236119817305,0.4916540314873925
Health Care,CNC,Centene Corporation,MRNA,Moderna,550,-0.3830542071656894,1.1540799049194957e-20,0.2560404486258487,0.15232326220529546,0.3597576350464019,1.2918049786192123
Health Care,ABT,Abbott Laboratories,CNC,Centene Corporation,1050,0.2820345732725751,1.1868750067620274e-20,0.5702549457789491,0.5473328025925923,0.5931770889653059,1.7687179211257733
Health Care,COO,Cooper Companies (The),EW,Edwards Lifesciences,1255,-0.2587032348540581,1.2229535315398994e-20,-0.43790174056497366,-0.5291274608152048,-0.34667602031474254,0.6453891953195113
Health Care,CRL,Charles River Laboratories,IDXX,Idexx Laboratories,924,-0.2990722840346681,1.511264038368906e-20,-0.5475658792633756,-0.6292411605728027,-0.4658905979539486,0.5783558864631569
Health Care,IQV,IQVIA,ISRG,Intuitive Surgical,1255,0.2568421586117293,2.3448401163740676e-20,-0.9103035024865064,-0.928346191269281,-0.8922608137037318,0.4024020754678971
Health Care,HCA,HCA Healthcare,WAT,Waters Corporation,1255,0.2561259212277121,3.0081779328716565e-20,-0.7159685413611936,-0.7297318055924011,-0.702205277129986,0.4887185383772296
Health Care,DXCM,Dexcom,RVTY,Revvity,705,-0.3370854159709823,3.4132440430935824e-20,0.19280144798790494,0.11753697111578773,0.2680659248600221,1.212641997106128
Health Care,REGN,Regeneron Pharmaceuticals,RVTY,Revvity,705,0.33681751402723625,3.6693955963076655e-20,-0.7945456997018182,-0.8473339509728061,-0.7417574484308304,0.45178643501997434
Health Care,COO,Cooper Companies (The),UNH,UnitedHealth Group,1255,0.25545294516176875,3.798843905527318e-20,-0.17266473042171268,-0.24190946841481448,-0.10341999242861089,0.8414196699776445
Health Care,INCY,Incyte,PODD,Insulet Corporation,1255,-0.2548320196637274,4.708653279372532e-20,-1.3725043512204629,-1.49719777889141,-1.2478109235495158,0.2534713826645769
Health Care,PFE,Pfizer,RMD,ResMed,1129,-0.26814279046742895,4.810522877460498e-20,-0.9599959749330399,-1.01970532998201,-0.9002866198840698,0.38289442714771826
Health Care,ABBV,AbbVie,HUM,Humana,1255,0.25448887346619464,5.300524508520322e-20,0.31392930101715955,0.23688037280249283,0.39097822923182624,1.3687929608563927
Health Care,RVTY,Revvity,TMO,Thermo Fisher Scientific,705,0.33508093772881276,5.855500915944934e-20,0.3582862135240562,0.31016514017648683,0.4064072868716256,1.4308750976823381
Health Care,ALGN,Align Technology,MRK,Merck & Co.,1255,0.2540229712830246,6.223187747787804e-20,0.5473648798284204,0.47612036411982217,0.6186093955370187,1.7286917003269198
Health Care,A,Agilent Technologies,PFE,Pfizer,1129,0.2672220954669514,6.510111711993759e-20,0.8550582043611904,0.8083440001185648,0.901772408603816,2.3515112448016517
Health Care,DVA,DaVita,VRTX,Vertex Pharmaceuticals,1006,0.28206455524711,7.436915242452297e-20,-0.5146152241580882,-0.5346886597201534,-0.494541788596023,0.597730542648961
Health Care,CI,Cigna,ZBH,Zimmer Biomet,1255,0.25279667608982587,9.479244170709011e-20,-0.35207362299892403,-0.3765169409862673,-0.32763030501158075,0.7032283462906413
Health Care,BAX,Baxter International,PFE,Pfizer,798,0.31422918936753075,9.541330454166245e-20,0.4892296664005751,0.4160244832840974,0.5624348495170528,1.6310592761214524
Health Care,MRNA,Moderna,ZTS,Zoetis,550,0.3741897052733249,1.0107223238476804e-19,-1.2186507489341811,-1.3075277551677087,-1.1297737427006536,0.2956287753923772
Health Care,CI,Cigna,RMD,ResMed,1255,-0.2526027418598858,1.0129465184587806e-19,-0.7512257477274358,-0.7846727972921445,-0.7177786981627271,0.47178790522286534
Health Care,ABT,Abbott Laboratories,DXCM,Dexcom,1255,-0.25213550584167954,1.1882360897917383e-19,-1.3068612287086772,-1.3584905520644275,-1.2552319053529268,0.270668290341294
Health Care,CAH,Cardinal Health,UHS,Universal Health Services,1255,0.25210537941729416,1.2005139450520718e-19,0.6007679664736176,0.5504043435646747,0.6511315893825605,1.8235186639955152
Health Care,ABT,Abbott Laboratories,BSX,Boston Scientific,1255,0.25206967938146946,1.2152254926007526e-19,-0.6003760410198669,-0.6354994784272675,-0.5652526036124662,0.5486052992046735
Health Care,GEHC,GE HealthCare,GILD,Gilead Sciences,705,0.33126795392783515,1.6169919744760095e-19,-0.8860509716261954,-1.0094520836491347,-0.762649859603256,0.4122806502433133
Health Care,BMY,Bristol Myers Squibb,REGN,Regeneron Pharmaceuticals,1005,0.2796137328027838,1.6549855106131326e-19,-0.3629387133836992,-0.3938464341499495,-0.3320309926174489,0.6956290649443041
Health Care,CAH,Cardinal Health,JNJ,Johnson & Johnson,1255,-0.25100746919512296,1.7444691908999918e-19,0.29917087542023835,0.24045410534823336,0.35788764549224333,1.3487400703098065
Health Care,HCA,HCA Healthcare,VTRS,Viatris,734,0.32418390599625846,2.0144945838437894e-19,1.180238525667274,1.0677652970708136,1.2927117542637345,3.2551505472533226
Health Care,DGX,Quest Diagnostics,PFE,Pfizer,1129,0.26364994508471756,2.0823674016723956e-19,0.22555947794928807,0.18185668784348644,0.2692622680550897,1.2530235591717815
Health Care,PFE,Pfizer,WAT,Waters Corporation,1129,0.26315521784247226,2.4428112060984355e-19,-0.9223460833105603,-0.9666480522245261,-0.8780441143965946,0.39758517810180444
Health Care,BIIB,Biogen,HCA,HCA Healthcare,1255,0.24969250926152345,2.722759935110109e-19,0.08995293386898832,0.0664031055635688,0.11350276217440784,1.0941227863669236
Health Care,JNJ,Johnson & Johnson,STE,Steris,1255,-0.249152074156545,3.266976828518493e-19,-0.7487677523633708,-0.7819905234100417,-0.7155449813166999,0.47294898408537767
Health Care,ABBV,AbbVie,STE,Steris,1255,0.2490220032866679,3.4132189671449e-19,-0.15682263688071688,-0.22540094792260423,-0.08824432583882952,0.8548556652399175
Health Care,IDXX,Idexx Laboratories,UNH,UnitedHealth Group,1255,-0.24872479036431847,3.772066606011326e-19,0.8012918577790743,0.775521242897189,0.8270624726609596,2.2284178687523064
Health Care,STE,Steris,WAT,Waters Corporation,1255,0.2486883186730718,3.8185895310498164e-19,0.08578412569601784,0.06519339613060318,0.1063748552614325,1.0895710925141253
Health Care,CRL,Charles River Laboratories,MOH,Molina Healthcare,924,-0.2880415048642942,4.1136136628613167e-19,0.4424113231358423,0.36034899701205986,0.5244736492596247,1.5564558150729852
Health Care,ABT,Abbott Laboratories,SOLV,Solventum,584,0.35730232714018273,5.013735200785545e-19,0.054314344001950454,-0.04552095260750398,0.1541496406114049,1.0558164395617353
Health Care,ALGN,Align Technology,LLY,Lilly (Eli),1255,0.24710472901009864,6.489631692883127e-19,-0.3631310724250543,-0.3990891261547245,-0.3271730186953841,0.6954952672732411
Health Care,GILD,Gilead Sciences,REGN,Regeneron Pharmaceuticals,1255,0.2467658915989083,7.265896692036748e-19,0.3144161563639081,0.23000130742481428,0.39883100530300186,1.3694595272755237
Health Care,BSX,Boston Scientific,MTD,Mettler Toledo,1255,-0.24676134016400236,7.276923913752195e-19,0.15258743190106103,0.11496593747793221,0.19020892632418984,1.1648443021942936
Health Care,BAX,Baxter International,MDT,Medtronic,924,0.28584975851874317,7.796198645170997e-19,-0.20820586460230517,-0.27244314293095856,-0.14396858627365178,0.8120398492429182
Health Care,ALGN,Align Technology,VRTX,Vertex Pharmaceuticals,1006,-0.27400202432134896,8.770437341748783e-19,0.4663890675503417,0.4307968550435655,0.501981280057118,1.594227140750554
Health Care,COR,Cencora,LH,Labcorp,705,-0.3241969669782459,1.02450982627311e-18,-0.060343708785747206,-0.09584884740551655,-0.02483857016597786,0.941440896461598
Health Care,ABBV,AbbVie,BIIB,Biogen,1255,0.2455013260254757,1.1060182331661492e-18,0.5549770963075062,0.4854048883425728,0.6245493042724397,1.7419010883503072
Health Care,CI,Cigna,ELV,Elevance Health,1255,0.24547994953356864,1.113878848237041e-18,-0.06092171415759724,-0.08565974085669928,-0.036183687458495206,0.940896895798962
Health Care,MTD,Mettler Toledo,UHS,Universal Health Services,1255,0.24491558902198618,1.3425542709153264e-18,1.1068054747103155,1.0895004619884114,1.1241104874322196,3.0246805261344165
Health Care,DVA,DaVita,ISRG,Intuitive Surgical,1255,0.24388932565585028,1.88308595858716e-18,-1.5044172273236698,-1.5212476882452335,-1.487586766402106,0.22214671715299208
Health Care,CVS,CVS Health,TMO,Thermo Fisher Scientific,1255,0.24307983173306796,2.4563629109083877e-18,-0.6433118618983376,-0.6996519210110912,-0.5869718027855839,0.5255489929496417
Health Care,HCA,HCA Healthcare,PODD,Insulet Corporation,1255,-0.24297747040603665,2.5401404753522004e-18,-2.232905667123062,-2.3141048953691667,-2.151706438876957,0.1072164417981898
Health Care,TMO,Thermo Fisher Scientific,WST,West Pharmaceutical Services,1255,0.24198713228023866,3.510966286858388e-18,-0.4191913855722381,-0.43575986753111573,-0.4026229036133605,0.6575783322186122
Health Care,UNH,UnitedHealth Group,WST,West Pharmaceutical Services,1255,0.2415780452254466,4.011515604475947e-18,-0.583080036626929,-0.6040625949334547,-0.5620974783204032,0.5581765121375903
Health Care,COR,Cencora,UHS,Universal Health Services,705,-0.31725726086789435,5.986038336850605e-18,0.9500038531783032,0.9113546523617915,0.9886530539948148,2.585719622535399
Health Care,A,Agilent Technologies,BSX,Boston Scientific,1255,0.23973934224635277,7.280144446009262e-18,-0.35844864776957497,-0.39060217381234646,-0.32629512172680347,0.698759507776533
Health Care,COR,Cencora,ZTS,Zoetis,705,-0.3159410410492762,8.323322912970252e-18,0.10200697406054376,0.06352693068268361,0.14048701743840392,1.1073911947142405
Health Care,PFE,Pfizer,RVTY,Revvity,579,-0.3465696291835869,8.781278905453682e-18,-0.6636051022861683,-0.7406156519253044,-0.5865945526470322,0.5149913872286198
Health Care,A,Agilent Technologies,ELV,Elevance Health,1255,0.2390829036181774,8.99540665314744e-18,0.5953485194373151,0.5826571006569066,0.6080399382177237,1.8136629316083475
Health Care,BAX,Baxter International,DGX,Quest Diagnostics,924,0.2765137913796816,1.115182892490332e-17,0.12421823353691275,0.0540313349413921,0.19440513213243338,1.1322629417851298
Health Care,EW,Edwards Lifesciences,ZTS,Zoetis,1255,0.23738552633460652,1.5499664673765923e-17,-0.006909915729421891,-0.05011795270305596,0.036298121244212174,0.9931139028452479
Health Care,MRNA,Moderna,WAT,Waters Corporation,550,0.3524717428408709,1.56259348361202e-17,-0.9587642194291415,-1.050529024074724,-0.8669994147835589,0.3833663500529198
Health Care,ALGN,Align Technology,ELV,Elevance Health,1255,0.23733937490682272,1.572974188767506e-17,0.8748311716459934,0.8533049325558677,0.8963574107361192,2.3984703299854138
Health Care,ISRG,Intuitive Surgical,UNH,UnitedHealth Group,1255,0.23729281198973806,1.596528106333009e-17,1.0332664216735532,1.010144599699956,1.0563882436471503,2.8102302561346684
Health Care,PFE,Pfizer,ZBH,Zimmer Biomet,1129,0.24972721285925983,1.637605934515478e-17,-0.5467778222411602,-0.5899399232111044,-0.503615721271216,0.578811843517306
Health Care,MRNA,Moderna,PFE,Pfizer,550,0.35144937382185637,1.962543018603967e-17,0.40680609379007004,0.3158667124113125,0.4977454751688276,1.5020128278078644
Health Care,A,Agilent Technologies,HSIC,Henry Schein,1255,0.2365400958979473,2.0292377146725613e-17,0.3225314970502158,0.30757710380534103,0.3374858902950905,1.380618375581054
Health Care,CI,Cigna,CNC,Centene Corporation,1050,-0.2571224863818874,2.572387915149841e-17,0.20241983048712595,0.1636626503346036,0.2411770106396483,1.2243619246881465
Health Care,GEHC,GE HealthCare,MDT,Medtronic,705,0.31057525370149863,3.1373609701835756e-17,-0.24044384286227186,-0.2625947960562854,-0.2182928896682583,0.7862787993751553
Health Care,CI,Cigna,DVA,DaVita,1255,0.23484382619552496,3.473193151223144e-17,0.021357187516973176,-0.003622003062941529,0.046336378096887884,1.0215868845594351
Health Care,DVA,DaVita,UHS,Universal Health Services,1255,0.23425265915501053,4.1844616310797214e-17,0.22331683772991615,0.20356502638999657,0.24306864906983572,1.2502166267883308
Health Care,BMY,Bristol Myers Squibb,WST,West Pharmaceutical Services,1005,-0.2601283649982253,5.2501293653753445e-17,-1.3635832680823432,-1.4009566219271676,-1.3262099142375188,0.25574273835499967
